yeast_name,yeast_id,human_name,human_id
POX1,YGL205W,ACOXL,ENSG00000153093
NCS6,YGL211W,CTU1,ENSG00000142544
SKI8,YGL213C,WDR61,ENSG00000140395
SKI8,YGL213C,UTP4,ENSG00000141076
CLG1,YGL215W,CNPPD1,ENSG00000115649
FRA2,YGL220W,BOLA2,ENSG00000183336
FRA2,YGL220W,BOLA2B,ENSG00000169627
NIF3,YGL221C,NIF3L1,ENSG00000196290
SDT1,YGL224C,NANP,ENSG00000170191
SDT1,YGL224C,HDHD3,ENSG00000119431
VRG4,YGL225W,TMEM241,ENSG00000134490
VID30,YGL227W,RANBP9,ENSG00000010017
VID30,YGL227W,RANBP10,ENSG00000141084
EMC4,YGL231C,EMC4,ENSG00000128463
TAN1,YGL232W,THUMPD1,ENSG00000066654
"ADE5,7",YGL234W,GART,ENSG00000159131
DOC1,YGL240W,,ENSG00000285713
DOC1,YGL240W,ANAPC10,ENSG00000164162
KAP114,YGL241W,IPO9,ENSG00000198700
RAI1,YGL246C,DXO,ENSG00000204348
HFM1,YGL251C,DDX60,ENSG00000137628
HFM1,YGL251C,DDX60L,ENSG00000181381
ADH4,YGL256W,,ENSG00000285791
ADH4,YGL256W,ADHFE1,ENSG00000147576
ADH4,YGL256W,,ENSG00000285655
SWC4,YGR002C,DMAP1,ENSG00000178028
PRP18,YGR006W,,ENSG00000282246
PRP18,YGR006W,PRPF18,ENSG00000165630
NMA2,YGR010W,NMNAT1,ENSG00000173614
NMA2,YGR010W,NMNAT2,ENSG00000157064
NMA2,YGR010W,NMNAT3,ENSG00000163864
VMA7,YGR020C,ATP6V1F,ENSG00000128524
RPS25A,YGR027C,RPS25,ENSG00000118181
IMO32,YGR031W,ABHD11,ENSG00000106077
GSC2,YGR032W,VTA1,ENSG00000009844
CAX4,YGR036C,DOLPP1,ENSG00000167130
ACB1,YGR037C,ACBD4,ENSG00000181513
ACB1,YGR037C,ACBD5,ENSG00000107897
ACB1,YGR037C,ECI2,ENSG00000198721
ACB1,YGR037C,DBI,ENSG00000155368
TAM41,YGR046W,TAMM41,ENSG00000144559
UFD1,YGR048W,UFD1,ENSG00000070010
NA,YGR054W,EIF2A,ENSG00000144895
LST7,YGR057C,,ENSG00000264187
LST7,YGR057C,FLCN,ENSG00000154803
COX18,YGR062C,COX18,ENSG00000163626
NA,YGR066C,GID4,ENSG00000141034
PAC10,YGR078C,VBP1,ENSG00000155959
TWF1,YGR080W,TWF1,ENSG00000151239
TWF1,YGR080W,TWF2,ENSG00000247596
RPL11B,YGR085C,RPL11,ENSG00000142676
PDC6,YGR087C,ILVBL,ENSG00000105135
CTT1,YGR088W,CAT,ENSG00000121691
UTP22,YGR090W,NOL6,ENSG00000165271
PRP31,YGR091W,PRPF31,ENSG00000105618
DRN1,YGR093W,CWF19L1,ENSG00000095485
TPC1,YGR096W,SLC25A19,ENSG00000125454
TEL2,YGR099W,TELO2,ENSG00000100726
PCP1,YGR101W,,ENSG00000283765
PCP1,YGR101W,PARL,ENSG00000175193
NOP7,YGR103W,PES1,ENSG00000100029
CLB1,YGR108W,CCNE1,ENSG00000105173
CLB1,YGR108W,,ENSG00000285901
CLB1,YGR108W,CCND2,ENSG00000118971
CLB1,YGR108W,CCNB3,ENSG00000147082
CLB1,YGR108W,CCND1,ENSG00000110092
CLB1,YGR108W,CCNA2,ENSG00000145386
CLB1,YGR108W,CCNB1,ENSG00000134057
CLB1,YGR108W,CCNF,ENSG00000162063
CLB1,YGR108W,CCNA1,ENSG00000133101
CLB1,YGR108W,CCNJL,ENSG00000135083
CLB1,YGR108W,CCNI2,ENSG00000205089
CLB1,YGR108W,CCNB2,ENSG00000157456
CLB1,YGR108W,CCNE2,ENSG00000175305
CLB1,YGR108W,CCND3,ENSG00000112576
CLB1,YGR108W,CCNO,ENSG00000152669
CLB1,YGR108W,CCNI,ENSG00000118816
CLB1,YGR108W,CNTD2,ENSG00000105219
CLB1,YGR108W,CCNJ,ENSG00000107443
CLB1,YGR108W,CCNG2,ENSG00000138764
CLB1,YGR108W,CCNG1,ENSG00000113328
CLB6,YGR109C,CCNB3,ENSG00000147082
CLB6,YGR109C,CCNE2,ENSG00000175305
CLB6,YGR109C,CCNI,ENSG00000118816
CLB6,YGR109C,CCNG2,ENSG00000138764
CLB6,YGR109C,CCND3,ENSG00000112576
CLB6,YGR109C,CCNO,ENSG00000152669
CLB6,YGR109C,CCNF,ENSG00000162063
CLB6,YGR109C,CCNG1,ENSG00000113328
CLB6,YGR109C,CCNI2,ENSG00000205089
CLB6,YGR109C,CCND2,ENSG00000118971
CLB6,YGR109C,CCNE1,ENSG00000105173
CLB6,YGR109C,CCNA1,ENSG00000133101
CLB6,YGR109C,CCNB2,ENSG00000157456
CLB6,YGR109C,CCNA2,ENSG00000145386
CLB6,YGR109C,CCNJ,ENSG00000107443
CLB6,YGR109C,CCNJL,ENSG00000135083
CLB6,YGR109C,CNTD2,ENSG00000105219
CLB6,YGR109C,CCNB1,ENSG00000134057
CLB6,YGR109C,CCND1,ENSG00000110092
CLB6,YGR109C,,ENSG00000285901
CLD1,YGR110W,ABHD6,ENSG00000163686
CLD1,YGR110W,ABHD5,ENSG00000011198
CLD1,YGR110W,BPHL,ENSG00000137274
CLD1,YGR110W,EPHX2,ENSG00000120915
CLD1,YGR110W,ABHD14A,ENSG00000248487
CLD1,YGR110W,EPHX4,ENSG00000172031
CLD1,YGR110W,ABHD4,ENSG00000100439
CLD1,YGR110W,SERHL2,ENSG00000183569
CLD1,YGR110W,ABHD8,ENSG00000127220
CLD1,YGR110W,MEST,ENSG00000106484
CLD1,YGR110W,ABHD14B,ENSG00000114779
CLD1,YGR110W,EPHX3,ENSG00000105131
SHY1,YGR112W,SURF1,ENSG00000148290
SPT6,YGR116W,SUPT6H,ENSG00000109111
RPS23A,YGR118W,RPS23,ENSG00000186468
NA,YGR125W,SLC26A8,ENSG00000112053
NA,YGR125W,SLC26A7,ENSG00000147606
NA,YGR125W,SLC26A1,ENSG00000145217
NA,YGR125W,SLC26A2,ENSG00000155850
NA,YGR125W,SLC26A10,ENSG00000135502
NA,YGR127W,TANGO2,ENSG00000183597
PHB1,YGR132C,PHB,ENSG00000167085
PEX4,YGR133W,UBE2F,ENSG00000184182
PEX4,YGR133W,UBE2F-SCLY,ENSG00000258984
TPO2,YGR138C,SLC18A3,ENSG00000187714
TPO2,YGR138C,SLC18B1,ENSG00000146409
TPO2,YGR138C,SLC18A1,ENSG00000036565
TPO2,YGR138C,SLC18A2,ENSG00000165646
VPS62,YGR141W,PRPF39,ENSG00000185246
NAT2,YGR147C,FAM210B,ENSG00000124098
TIF4631,YGR162W,EIF4G2,ENSG00000110321
GTR2,YGR163W,RRAGC,ENSG00000116954
PSD2,YGR170W,PISD,ENSG00000241878
MSM1,YGR171C,MARS2,ENSG00000247626
YIP1,YGR172C,YIPF7,ENSG00000177752
YIP1,YGR172C,YIPF5,ENSG00000145817
RBG2,YGR173W,DRG2,ENSG00000108591
ERG1,YGR175C,SQLE,ENSG00000104549
PBP1,YGR178C,ATXN2,ENSG00000204842
PBP1,YGR178C,ATXN2L,ENSG00000168488
HGH1,YGR187C,HGH1,ENSG00000235173
BUB1,YGR188C,BUB1,ENSG00000169679
BUB1,YGR188C,BUB1B,ENSG00000156970
XKS1,YGR194C,XYLB,ENSG00000093217
SKI6,YGR195W,EXOSC4,ENSG00000178896
ELP2,YGR200C,ELP2,ENSG00000134759
NA,YGR201C,GSTO1,ENSG00000148834
NA,YGR201C,CLIC5,ENSG00000112782
NA,YGR201C,CLIC2,ENSG00000155962
NA,YGR201C,GSTO2,ENSG00000065621
NA,YGR201C,CLIC3,ENSG00000169583
NA,YGR201C,GSTT2,ENSG00000099984
NA,YGR201C,GSTZ1,ENSG00000100577
NA,YGR201C,GDAP1,ENSG00000104381
NA,YGR201C,EEF1G,ENSG00000254772
NA,YGR201C,CLIC1,ENSG00000213719
NA,YGR201C,GDAP1L1,ENSG00000124194
NA,YGR201C,GSTT2B,ENSG00000133433
NA,YGR201C,CLIC4,ENSG00000169504
NA,YGR201C,GSTT4,ENSG00000276950
NA,YGR201C,CLIC6,ENSG00000159212
YCH1,YGR203W,CDC25A,ENSG00000164045
YCH1,YGR203W,CDC25B,ENSG00000101224
YCH1,YGR203W,CDC25C,ENSG00000158402
CIR1,YGR207C,ETFB,ENSG00000105379
SER2,YGR208W,PSPH,ENSG00000146733
TRX2,YGR209C,TXNL1,ENSG00000091164
ZPR1,YGR211W,ZPR1,ENSG00000109917
RPS0A,YGR214W,RPSA,ENSG00000168028
GPI1,YGR216C,PIGQ,ENSG00000007541
MRPL9,YGR220C,MRPL3,ENSG00000114686
HSV2,YGR223C,WDR45B,ENSG00000141580
AMA1,YGR225W,CDC20,ENSG00000117399
AMA1,YGR225W,CDC20B,ENSG00000164287
DIE2,YGR227W,ALG10,ENSG00000139133
DIE2,YGR227W,ALG10B,ENSG00000175548
NAS6,YGR232W,DTHD1,ENSG00000197057
NAS6,YGR232W,PSMD10,ENSG00000101843
KEL2,YGR238C,HCFC1,ENSG00000172534
KEL2,YGR238C,KLHDC10,ENSG00000128607
KEL2,YGR238C,HCFC2,ENSG00000111727
KEL2,YGR238C,KLHDC9,ENSG00000162755
KEL2,YGR238C,KLHDC3,ENSG00000124702
KEL2,YGR238C,KLHDC1,ENSG00000197776
KEL2,YGR238C,LZTR1,ENSG00000099949
KEL2,YGR238C,RABEPK,ENSG00000136933
KEL2,YGR238C,FBXO42,ENSG00000037637
KEL2,YGR238C,KLHDC2,ENSG00000165516
LSC2,YGR244C,SUCLG2,ENSG00000172340
LSC2,YGR244C,SUCLA2,ENSG00000136143
BRF1,YGR246C,BRF1,ENSG00000185024
GCN5,YGR252W,BAZ2A,ENSG00000076108
GCN5,YGR252W,CECR2,ENSG00000099954
GCN5,YGR252W,BRDT,ENSG00000137948
GCN5,YGR252W,BRD4,ENSG00000141867
PUP2,YGR253C,PSMA5,ENSG00000143106
COQ6,YGR255C,COQ6,ENSG00000119723
GND2,YGR256W,PGD,ENSG00000142657
BUD32,YGR262C,TP53RK,ENSG00000172315
YTA7,YGR270W,ATAD2B,ENSG00000119778
YTA7,YGR270W,ATAD2,ENSG00000156802
SLH1,YGR271W,ASCC3,ENSG00000112249
TAF1,YGR274C,TAF1,ENSG00000147133
TAF1,YGR274C,TAF1L,ENSG00000122728
NA,YGR283C,SPOUT1,ENSG00000198917
ERV29,YGR284C,SURF4,ENSG00000148248
ZUO1,YGR285C,DNAJC2,ENSG00000105821
IMA1,YGR287C,AMY1A,ENSG00000237763
IMA1,YGR287C,AMY1C,ENSG00000187733
IMA1,YGR287C,AMY1B,ENSG00000174876
IMA1,YGR287C,AMY2B,ENSG00000240038
IMA1,YGR287C,SLC3A2,ENSG00000168003
IMA1,YGR287C,SLC3A1,ENSG00000138079
IMA1,YGR287C,AMY2A,ENSG00000243480
MAL11,YGR289C,SLC2A3,ENSG00000059804
MAL11,YGR289C,SLC2A4,ENSG00000181856
MAL11,YGR289C,,ENSG00000251357
MAL11,YGR289C,SLC2A9,ENSG00000109667
MAL11,YGR289C,SLC2A7,ENSG00000197241
MAL11,YGR289C,SLC2A5,ENSG00000142583
MAL11,YGR289C,SLC2A14,ENSG00000173262
MAL11,YGR289C,SLC2A10,ENSG00000197496
MAL11,YGR289C,SLC2A11,ENSG00000133460
MAL11,YGR289C,SLC2A8,ENSG00000136856
MAL11,YGR289C,SLC2A1,ENSG00000117394
MAL11,YGR289C,SLC2A2,ENSG00000163581
MAL11,YGR289C,SLC2A12,ENSG00000146411
MAL11,YGR289C,SLC2A6,ENSG00000160326
MAL12,YGR292W,SLC3A1,ENSG00000138079
MAL12,YGR292W,AMY1C,ENSG00000187733
MAL12,YGR292W,AMY2A,ENSG00000243480
MAL12,YGR292W,SLC3A2,ENSG00000168003
MAL12,YGR292W,AMY2B,ENSG00000240038
MAL12,YGR292W,AMY1A,ENSG00000237763
MAL12,YGR292W,AMY1B,ENSG00000174876
YRF1-3,YGR296W,DHX58,ENSG00000108771
YRF1-3,YGR296W,DDX58,ENSG00000107201
YRF1-3,YGR296W,IFIH1,ENSG00000115267
HSE1,YHL002W,WDFY2,ENSG00000139668
HSE1,YHL002W,TOM1L1,ENSG00000141198
HSE1,YHL002W,GGA3,ENSG00000125447
HSE1,YHL002W,WDFY1,ENSG00000085449
HSE1,YHL002W,TOM1L2,ENSG00000175662
HSE1,YHL002W,STAM,ENSG00000136738
HSE1,YHL002W,TOM1,ENSG00000100284
HSE1,YHL002W,,ENSG00000286239
HSE1,YHL002W,GGA1,ENSG00000100083
HSE1,YHL002W,STAM2,ENSG00000115145
HSE1,YHL002W,GGA2,ENSG00000103365
LAG1,YHL003C,CERS2,ENSG00000143418
LAG1,YHL003C,CERS6,ENSG00000172292
LAG1,YHL003C,CERS3,ENSG00000154227
LAG1,YHL003C,CERS5,ENSG00000139624
LAG1,YHL003C,CERS4,ENSG00000090661
MRP4,YHL004W,MRPS2,ENSG00000122140
PRS3,YHL011C,PRPS1,ENSG00000147224
PRS3,YHL011C,PRPS2,ENSG00000101911
PRS3,YHL011C,PRPS1L1,ENSG00000229937
OTU2,YHL013C,OTUD4,ENSG00000164164
OTU2,YHL013C,OTUD6B,ENSG00000155100
OTU2,YHL013C,OTUD6A,ENSG00000189401
SPO11,YHL022C,SPO11,ENSG00000054796
ECM29,YHL030W,ECPAS,ENSG00000136813
GUT1,YHL032C,GK2,ENSG00000196475
GUT1,YHL032C,GK,ENSG00000198814
GUT1,YHL032C,GK3P,ENSG00000229894
ARN2,YHL047C,MFSD14C,ENSG00000196312
ARN2,YHL047C,MFSD14A,ENSG00000156875
ARN2,YHL047C,MFSD1,ENSG00000118855
ARN2,YHL047C,MFSD8,ENSG00000164073
ARN2,YHL047C,MFSD14B,ENSG00000148110
ARN2,YHL047C,,ENSG00000283761
ARN2,YHL047C,MFSD5,ENSG00000182544
ARN2,YHL047C,MFSD10,ENSG00000109736
ARN2,YHL047C,MFSD9,ENSG00000135953
NA,YHL049C,IFIH1,ENSG00000115267
NA,YHL049C,DHX58,ENSG00000108771
NA,YHL049C,DDX58,ENSG00000107201
NA,YHL050C,DHX58,ENSG00000108771
NA,YHL050C,DDX58,ENSG00000107201
NA,YHL050C,IFIH1,ENSG00000115267
OSH7,YHR001W,OSBPL9,ENSG00000117859
TCD1,YHR003C,SAE1,ENSG00000142230
TCD1,YHR003C,UBA6,ENSG00000033178
TCD1,YHR003C,UBA5,ENSG00000081307
TCD1,YHR003C,NAE1,ENSG00000159593
TCD1,YHR003C,UBA7,ENSG00000182179
TCD1,YHR003C,UBA1,ENSG00000130985
NEM1,YHR004C,CTDNEP1,ENSG00000175826
ERG11,YHR007C,CYP51A1,ENSG00000001630
TDA3,YHR009C,DMGDH,ENSG00000132837
TDA3,YHR009C,YPEL2,ENSG00000175155
TDA3,YHR009C,PDPR,ENSG00000090857
TDA3,YHR009C,YPEL1,ENSG00000100027
TDA3,YHR009C,YPEL4,ENSG00000166793
DIA4,YHR011W,,ENSG00000269547
DIA4,YHR011W,SARS2,ENSG00000104835
VPS29,YHR012W,VPS29,ENSG00000111237
YSC84,YHR016C,SH3YL1,ENSG00000035115
RPN1,YHR027C,PSMD2,ENSG00000175166
DAP2,YHR028C,DPP4,ENSG00000197635
SLT2,YHR030C,MAPK11,ENSG00000185386
SLT2,YHR030C,ICK,ENSG00000112144
SLT2,YHR030C,MAK,ENSG00000111837
SLT2,YHR030C,MAPK6,ENSG00000069956
SLT2,YHR030C,MAPK1,ENSG00000100030
SLT2,YHR030C,SRPK2,ENSG00000135250
SLT2,YHR030C,MAPK15,ENSG00000181085
SLT2,YHR030C,MAPK10,ENSG00000109339
SLT2,YHR030C,MAPK3,ENSG00000102882
SLT2,YHR030C,MAPK8,ENSG00000107643
SLT2,YHR030C,MAPK9,ENSG00000050748
SLT2,YHR030C,SRPK3,ENSG00000184343
SLT2,YHR030C,MAPK12,ENSG00000188130
SLT2,YHR030C,NLK,ENSG00000087095
SLT2,YHR030C,MAPK13,ENSG00000156711
SLT2,YHR030C,MAPK14,ENSG00000112062
SLT2,YHR030C,MOK,ENSG00000080823
SLT2,YHR030C,SRPK1,ENSG00000096063
SLT2,YHR030C,MAPK7,ENSG00000166484
SLT2,YHR030C,MAPK4,ENSG00000141639
PUT2,YHR037W,ALDH4A1,ENSG00000159423
BCD1,YHR040W,ZNHIT6,ENSG00000117174
NCP1,YHR042W,POR,ENSG00000127948
INM1,YHR046C,IMPA2,ENSG00000141401
INM1,YHR046C,IMPAD1,ENSG00000104331
AAP1,YHR047C,NPEPPS,ENSG00000141279
COX6,YHR051W,COX5A,ENSG00000178741
MED6,YHR058C,MED6,ENSG00000133997
SSZ1,YHR064C,HSPA14,ENSG00000187522
SSZ1,YHR064C,,ENSG00000284024
DYS1,YHR068W,,ENSG00000285589
DYS1,YHR068W,DHPS,ENSG00000095059
TRM5,YHR070W,TRMT5,ENSG00000126814
ERG7,YHR072W,LSS,ENSG00000160285
QNS1,YHR074W,NADSYN1,ENSG00000172890
PTC7,YHR076W,PPTC7,ENSG00000196850
NMD2,YHR077C,UPF2,ENSG00000151461
IRE1,YHR079C,ERN2,ENSG00000134398
LAM4,YHR080C,GRAMD2B,ENSG00000155324
LAM4,YHR080C,GRAMD1A,ENSG00000089351
LAM4,YHR080C,GRAMD1B,ENSG00000023171
LAM4,YHR080C,GRAMD1C,ENSG00000178075
LAM4,YHR080C,GRAMD2A,ENSG00000175318
RPF1,YHR088W,RPF1,ENSG00000117133
GAR1,YHR089C,GAR1,ENSG00000109534
YNG2,YHR090C,ING3,ENSG00000071243
MSR1,YHR091C,RARS2,ENSG00000146282
MSR1,YHR091C,RARS,ENSG00000113643
HXT1,YHR094C,SLC2A2,ENSG00000163581
HXT1,YHR094C,SLC2A8,ENSG00000136856
HXT1,YHR094C,SLC2A5,ENSG00000142583
HXT1,YHR094C,SLC2A3,ENSG00000059804
HXT1,YHR094C,,ENSG00000251357
HXT1,YHR094C,SLC2A7,ENSG00000197241
HXT1,YHR094C,SLC2A6,ENSG00000160326
HXT1,YHR094C,SLC2A10,ENSG00000197496
HXT1,YHR094C,SLC2A14,ENSG00000173262
HXT1,YHR094C,SLC2A4,ENSG00000181856
HXT1,YHR094C,SLC2A11,ENSG00000133460
HXT1,YHR094C,SLC2A9,ENSG00000109667
HXT1,YHR094C,SLC2A12,ENSG00000146411
HXT1,YHR094C,SLC2A1,ENSG00000117394
HXT5,YHR096C,SLC2A1,ENSG00000117394
HXT5,YHR096C,SLC2A4,ENSG00000181856
HXT5,YHR096C,SLC2A12,ENSG00000146411
HXT5,YHR096C,SLC2A3,ENSG00000059804
HXT5,YHR096C,SLC2A9,ENSG00000109667
HXT5,YHR096C,SLC2A10,ENSG00000197496
HXT5,YHR096C,SLC2A14,ENSG00000173262
HXT5,YHR096C,SLC2A6,ENSG00000160326
HXT5,YHR096C,SLC2A7,ENSG00000197241
HXT5,YHR096C,SLC2A2,ENSG00000163581
HXT5,YHR096C,SLC2A11,ENSG00000133460
HXT5,YHR096C,,ENSG00000251357
HXT5,YHR096C,SLC2A5,ENSG00000142583
HXT5,YHR096C,SLC2A8,ENSG00000136856
SFB3,YHR098C,SEC24D,ENSG00000150961
TRR2,YHR106W,TXNRD2,ENSG00000184470
TRR2,YHR106W,TXNRD3,ENSG00000197763
TRR2,YHR106W,PYROXD1,ENSG00000121350
TRR2,YHR106W,AIFM1,ENSG00000156709
TRR2,YHR106W,AIFM3,ENSG00000183773
TRR2,YHR106W,TXNRD1,ENSG00000198431
UBA4,YHR111W,MOCS3,ENSG00000124217
BZZ1,YHR114W,FNBP1L,ENSG00000137942
BZZ1,YHR114W,TRIP10,ENSG00000125733
BZZ1,YHR114W,FNBP1,ENSG00000187239
TOM71,YHR117W,TTC4,ENSG00000243725
TOM71,YHR117W,SPATA16,ENSG00000144962
TOM71,YHR117W,TTC31,ENSG00000115282
TOM71,YHR117W,TTC1,ENSG00000113312
TOM71,YHR117W,DNAAF4,ENSG00000256061
TOM71,YHR117W,TTC32,ENSG00000183891
TOM71,YHR117W,RPAP3,ENSG00000005175
TOM71,YHR117W,STUB1,ENSG00000103266
TOM71,YHR117W,TOMM34,ENSG00000025772
TOM71,YHR117W,TOMM70,ENSG00000154174
TOM71,YHR117W,STIP1,ENSG00000168439
TOM71,YHR117W,UNC45B,ENSG00000141161
TOM71,YHR117W,SGTA,ENSG00000104969
TOM71,YHR117W,SUGT1,ENSG00000165416
TOM71,YHR117W,ST13,ENSG00000100380
TOM71,YHR117W,UNC45A,ENSG00000140553
TOM71,YHR117W,SPAG1,ENSG00000104450
TOM71,YHR117W,TTC12,ENSG00000149292
TOM71,YHR117W,SGTB,ENSG00000197860
LSM12,YHR121W,LSM12,ENSG00000161654
CIA2,YHR122W,CIAO2A,ENSG00000166797
CIA2,YHR122W,CIAO2B,ENSG00000166595
EPT1,YHR123W,SELENOI,ENSG00000138018
EPT1,YHR123W,CHPT1,ENSG00000111666
EPT1,YHR123W,CEPT1,ENSG00000134255
ECM14,YHR132C,CPO,ENSG00000144410
ECM14,YHR132C,CPA1,ENSG00000091704
ECM14,YHR132C,CPA5,ENSG00000158525
ECM14,YHR132C,CPA6,ENSG00000165078
ECM14,YHR132C,CPB2,ENSG00000080618
ECM14,YHR132C,CPA4,ENSG00000128510
ECM14,YHR132C,CPA3,ENSG00000163751
NSG1,YHR133C,INSIG1,ENSG00000186480
NSG1,YHR133C,INSIG2,ENSG00000125629
YCK1,YHR135C,CSNK1G1,ENSG00000169118
YCK1,YHR135C,TPTEP2-CSNK1E,ENSG00000283900
YCK1,YHR135C,CSNK1A1L,ENSG00000180138
YCK1,YHR135C,CSNK1E,ENSG00000213923
YCK1,YHR135C,CSNK1G3,ENSG00000151292
YCK1,YHR135C,CSNK1A1,ENSG00000113712
YCK1,YHR135C,TTBK2,ENSG00000128881
YCK1,YHR135C,TTBK1,ENSG00000146216
YCK1,YHR135C,CSNK1D,ENSG00000141551
YCK1,YHR135C,VRK2,ENSG00000028116
YCK1,YHR135C,VRK3,ENSG00000105053
YCK1,YHR135C,CSNK1G2,ENSG00000133275
YCK1,YHR135C,VRK1,ENSG00000100749
ARO9,YHR137W,AADAT,ENSG00000109576
DCD1,YHR144C,CDADC1,ENSG00000102543
DCD1,YHR144C,DCTD,ENSG00000129187
LAM1,YHR155W,CCNYL1,ENSG00000163249
LAM1,YHR155W,CCNY,ENSG00000108100
KEL1,YHR158C,KLHDC9,ENSG00000162755
KEL1,YHR158C,KLHDC2,ENSG00000165516
KEL1,YHR158C,KLHDC3,ENSG00000124702
KEL1,YHR158C,LZTR1,ENSG00000099949
KEL1,YHR158C,KLHDC1,ENSG00000197776
KEL1,YHR158C,FBXO42,ENSG00000037637
KEL1,YHR158C,KLHDC10,ENSG00000128607
KEL1,YHR158C,RABEPK,ENSG00000136933
KEL1,YHR158C,HCFC2,ENSG00000111727
KEL1,YHR158C,HCFC1,ENSG00000172534
MPC2,YHR162W,MPC2,ENSG00000143158
SOL3,YHR163W,,ENSG00000130313
DNA2,YHR164C,CT55,ENSG00000169551
NMD3,YHR170W,NMD3,ENSG00000169251
ENO2,YHR174W,ENO4,ENSG00000188316
ENO2,YHR174W,ENO2,ENSG00000111674
ENO2,YHR174W,ENO3,ENSG00000108515
ENO2,YHR174W,ENO1,ENSG00000074800
GND1,YHR183W,PGD,ENSG00000142657
IKI1,YHR187W,ELP5,ENSG00000170291
ERG9,YHR190W,FDFT1,ENSG00000079459
EGD2,YHR193C,NACA,ENSG00000196531
EGD2,YHR193C,NACA2,ENSG00000253506
NA,YHR202W,NT5E,ENSG00000135318
RPS4B,YHR203C,RPS4Y1,ENSG00000129824
RPS4B,YHR203C,RPS4X,ENSG00000198034
RPS4B,YHR203C,RPS4Y2,ENSG00000280969
NA,YHR210C,GALM,ENSG00000143891
PHO12,YHR215W,MINPP1,ENSG00000107789
NA,YHR218W,DDX58,ENSG00000107201
NA,YHR218W,IFIH1,ENSG00000115267
NA,YHR218W,DHX58,ENSG00000108771
NA,YHR219W,IFIH1,ENSG00000115267
NA,YHR219W,DDX58,ENSG00000107201
NA,YHR219W,DHX58,ENSG00000108771
URM1,YIL008W,URM1,ENSG00000167118
PDR11,YIL013C,ABCG2,ENSG00000118777
PDR11,YIL013C,ABCG5,ENSG00000138075
PDR11,YIL013C,ABCG4,ENSG00000172350
PDR11,YIL013C,ABCG1,ENSG00000160179
RPL2B,YIL018W,RPL8,ENSG00000161016
YKE4,YIL023C,SLC39A13,ENSG00000165915
IRR1,YIL026C,STAG2,ENSG00000101972
IRR1,YIL026C,STAG3,ENSG00000066923
IRR1,YIL026C,STAG1,ENSG00000118007
SSM4,YIL030C,MARCH6,ENSG00000145495
ULP2,YIL031W,SENP6,ENSG00000112701
ULP2,YIL031W,SENP7,ENSG00000138468
CAP2,YIL034C,CAPZB,ENSG00000077549
CKA1,YIL035C,CSNK2A3,ENSG00000254598
CKA1,YIL035C,CSNK2A1,ENSG00000101266
CKA1,YIL035C,CSNK2A2,ENSG00000070770
CST6,YIL036W,ATF7,ENSG00000170653
CST6,YIL036W,ATF2,ENSG00000115966
CST6,YIL036W,,ENSG00000267281
CST6,YIL036W,CREB5,ENSG00000146592
TED1,YIL039W,MPPE1,ENSG00000154889
PKP1,YIL042C,BCKDK,ENSG00000103507
PIG2,YIL045W,PPP1R3F,ENSG00000049769
SYG1,YIL047C,XPR1,ENSG00000143324
PCL7,YIL050W,CNPPD1,ENSG00000115649
MMF1,YIL051C,RIDA,ENSG00000132541
SEC6,YIL068C,EXOC3,ENSG00000180104
SEC6,YIL068C,EXOC3L1,ENSG00000179044
SEC6,YIL068C,TNFAIP2,ENSG00000185215
SEC6,YIL068C,EXOC3L4,ENSG00000205436
SEC6,YIL068C,EXOC3L2,ENSG00000283632
MAM33,YIL070C,C1QBP,ENSG00000108561
PCI8,YIL071C,GPS1,ENSG00000169727
HOP1,YIL072W,HORMAD1,ENSG00000143452
HOP1,YIL072W,HORMAD2,ENSG00000176635
SER33,YIL074C,PHGDH,ENSG00000092621
SER33,YIL074C,CTBP1,ENSG00000159692
SER33,YIL074C,CTBP2,ENSG00000175029
SER33,YIL074C,GRHPR,ENSG00000137106
SEC28,YIL076W,COPE,ENSG00000105669
AIR1,YIL079C,ZCCHC7,ENSG00000147905
CAB2,YIL083C,PPCS,ENSG00000127125
PRK1,YIL095W,AAK1,ENSG00000115977
PRK1,YIL095W,BMP2K,ENSG00000138756
FYV10,YIL097W,MAEA,ENSG00000090316
SHQ1,YIL104C,SHQ1,ENSG00000144736
SEC24,YIL109C,SEC24B,ENSG00000138802
SEC24,YIL109C,SEC24A,ENSG00000113615
HOS4,YIL112W,ASB18,ENSG00000182177
QDR2,YIL121W,MFSD10,ENSG00000109736
QDR2,YIL121W,MFSD14C,ENSG00000196312
QDR2,YIL121W,MFSD14A,ENSG00000156875
QDR2,YIL121W,MFSD14B,ENSG00000148110
QDR2,YIL121W,MFSD1,ENSG00000118855
QDR2,YIL121W,MFSD9,ENSG00000135953
QDR2,YIL121W,,ENSG00000283761
QDR2,YIL121W,MFSD5,ENSG00000182544
QDR2,YIL121W,MFSD8,ENSG00000164073
KGD1,YIL125W,OGDH,ENSG00000105953
KGD1,YIL125W,DHTKD1,ENSG00000181192
KGD1,YIL125W,OGDHL,ENSG00000197444
MET18,YIL128W,MMS19,ENSG00000155229
TAO3,YIL129C,FRY,ENSG00000073910
TAO3,YIL129C,FRYL,ENSG00000075539
RPL16A,YIL133C,RPL13A,ENSG00000142541
NDC80,YIL144W,NDC80,ENSG00000080986
RPL40A,YIL148W,UBA52,ENSG00000221983
MCM10,YIL150C,MCM10,ENSG00000065328
